date,value
2019-03-26,3942.80
2019-03-25,3937.00
2019-03-24,3994.70
2019-03-23,4002.50
2019-03-22,3990.40
2019-03-21,3982.20
2019-03-20,4041.20
2019-03-19,4017.00
2019-03-18,3990.20
2019-03-17,3981.50
2019-03-16,4006.40
2019-03-15,3924.30
2019-03-14,3879.00
2019-03-13,3865.10
2019-03-12,3886.00
2019-03-11,3870.30
2019-03-10,3915.20
2019-03-09,3944.30
2019-03-08,3865.90
2019-03-07,3875.10
2019-03-06,3863.00
2019-03-05,3857.20
2019-03-04,3715.90
2019-03-03,3809.50
2019-03-02,3823.10
2019-03-01,3821.90
2019-02-28,3816.60
2019-02-27,3814.60
2019-02-26,3810.30
2019-02-25,3833.70
2019-02-24,3755.20
2019-02-23,4120.40
2019-02-22,3965.20
2019-02-21,3936.60
2019-02-20,3972.40
2019-02-19,3914.30
2019-02-18,3896.00
2019-02-17,3664.20
2019-02-16,3616.80
2019-02-15,3604.70
2019-02-14,3592.60
2019-02-13,3611.50
2019-02-12,3632.00
2019-02-11,3631.80
2019-02-10,3679.00
2019-02-09,3661.40
2019-02-08,3661.70
2019-02-07,3397.70
2019-02-06,3404.30
2019-02-05,3468.40
2019-02-04,3462.80
2019-02-03,3459.10
2019-02-02,3502.50
2019-02-01,3467.90
2019-01-31,3437.20
2019-01-30,3460.00
2019-01-29,3414.80
2019-01-28,3442.80
2019-01-27,3555.60
2019-01-26,3570.90
2019-01-25,3572.00
2019-01-24,3574.30
2019-01-23,3561.50
2019-01-22,3580.10
2019-01-21,3536.70
2019-01-20,3542.30
2019-01-19,3677.80
2019-01-18,3605.60
2019-01-17,3626.40
2019-01-16,3588.00
2019-01-15,3571.30
2019-01-14,3638.10
2019-01-13,3490.20
2019-01-12,3597.20
2019-01-11,3616.50
2019-01-10,3603.70
2019-01-09,3978.00
2019-01-08,3971.00
2019-01-07,3985.90
2019-01-06,4004.10
2019-01-05,3785.40
2019-01-04,3802.70
2019-01-03,3780.10
2019-01-02,3873.80
2019-01-01,3809.40
2018-12-31,3709.40
2018-12-30,3815.00
2018-12-29,3706.80
2018-12-28,3861.60
2018-12-27,3586.90
2018-12-26,3793.70
2018-12-25,3762.50
2018-12-24,4026.10
2018-12-23,3944.40
2018-12-22,3964.40
2018-12-21,3850.90
2018-12-20,4076.00
2018-12-19,3687.10
2018-12-18,3668.00
2018-12-17,3526.10
2018-12-16,3247.90
2018-12-15,3228.70
2018-12-14,3247.80
2018-12-13,3315.30
2018-12-12,3466.10
2018-12-11,3407.70
2018-12-10,3460.50
2018-12-09,3567.50
2018-12-08,3430.40
2018-12-07,3422.20
2018-12-06,3508.60
2018-12-05,3771.60
2018-12-04,3958.50
2018-12-03,3897.80
2018-12-02,4160.40
2018-12-01,4196.20
2018-11-30,4039.70
2018-11-29,4296.50
2018-11-28,4265.40
2018-11-27,3866.50
2018-11-26,3837.00
2018-11-25,4062.20
2018-11-24,3920.40
2018-11-23,4398.00
2018-11-22,4356.00
2018-11-21,4638.70
2018-11-20,4524.60
2018-11-19,4883.80
2018-11-18,5658.30
2018-11-17,5621.80
2018-11-16,5636.20
2018-11-15,5718.90
2018-11-14,5842.40
2018-11-13,6429.20
2018-11-12,6435.00
2018-11-11,6446.10
2018-11-10,6427.10
2018-11-09,6412.00
2018-11-08,6474.00
2018-11-07,6565.30
2018-11-06,6502.80
2018-11-05,6459.70
2018-11-04,6478.20
2018-11-03,6386.20
2018-11-02,6424.70
2018-11-01,6400.50
2018-10-31,6365.90
2018-10-30,6325.70
2018-10-29,6335.00
2018-10-28,6486.10
2018-10-27,6494.20
2018-10-26,6510.00
2018-10-25,6507.00
2018-10-24,6530.70
2018-10-23,6528.70
2018-10-22,6555.80
2018-10-21,6583.00
2018-10-20,6572.20
2018-10-19,6512.00
2018-10-18,6574.10
2018-10-17,6686.60
2018-10-16,6705.30
2018-10-15,6699.80
2018-10-14,6326.80
2018-10-13,6321.70
2018-10-12,6291.30
2018-10-11,6239.10
2018-10-10,6618.00
2018-10-09,6650.80
2018-10-08,6669.60
2018-10-07,6611.00
2018-10-06,6596.30
2018-10-05,6639.10
2018-10-04,6584.20
2018-10-03,6507.80
2018-10-02,6549.90
2018-10-01,6608.20
2018-09-30,6635.20
2018-09-29,6603.90
2018-09-28,6636.00
2018-09-27,6689.20
2018-09-26,6468.10
2018-09-25,6445.10
2018-09-24,6584.10
2018-09-23,6704.10
2018-09-22,6729.60
2018-09-21,6766.70
2018-09-20,6489.20
2018-09-19,6390.40
2018-09-18,6342.00
2018-09-17,6251.90
2018-09-16,6500.20
2018-09-15,6519.00
2018-09-14,6483.70
2018-09-13,6482.90
2018-09-12,6338.00
2018-09-11,6293.90
2018-09-10,6321.00
2018-09-09,6238.50
2018-09-08,6184.30
2018-09-07,6390.90
2018-09-06,6514.00
2018-09-05,6706.80
2018-09-04,7377.50
2018-09-03,7264.20
2018-09-02,7293.90
2018-09-01,7189.60
2018-08-31,7033.80
2018-08-30,6993.70
2018-08-29,7029.10
2018-08-28,7074.60
2018-08-27,6897.60
2018-08-26,6712.70
2018-08-25,6734.80
2018-08-24,6680.40
2018-08-23,6521.20
2018-08-22,6359.60
2018-08-21,6482.20
2018-08-20,6268.10
2018-08-19,6481.50
2018-08-18,6379.10
2018-08-17,6581.70
2018-08-16,6306.70
2018-08-15,6256.90
2018-08-14,6190.20
2018-08-13,6255.30
2018-08-12,6313.00
2018-08-11,6231.60
2018-08-10,6152.30
2018-08-09,6538.80
2018-08-08,6283.60
2018-08-07,6724.90
2018-08-06,6943.60
2018-08-05,7027.10
2018-08-04,7014.30
2018-08-03,7419.00
2018-08-02,7535.60
2018-08-01,7606.40
2018-07-31,7729.40
2018-07-30,8177.10
2018-07-29,8215.60
2018-07-28,8234.10
2018-07-27,8187.40
2018-07-26,7937.00
2018-07-25,8173.70
2018-07-24,8407.00
2018-07-23,7723.00
2018-07-22,7412.30
2018-07-21,7408.70
2018-07-20,7339.40
2018-07-19,7477.50
2018-07-18,7383.60
2018-07-17,7322.00
2018-07-16,6729.90
2018-07-15,6362.90
2018-07-14,6254.80
2018-07-13,6230.20
2018-07-12,6250.60
2018-07-11,6389.10
2018-07-10,6307.20
2018-07-09,6667.10
2018-07-08,6714.80
2018-07-07,6765.50
2018-07-06,6617.70
2018-07-05,6546.50
2018-07-04,6598.40
2018-07-03,6513.50
2018-07-02,6619.50
2018-07-01,6366.80
2018-06-30,6398.90
2018-06-29,6213.30
2018-06-28,5883.50
2018-06-27,6154.90
2018-06-26,6082.10
2018-06-25,6256.60
2018-06-24,6154.60
2018-06-23,6167.30
2018-06-22,6055.70
2018-06-21,6728.00
2018-06-20,6765.40
2018-06-19,6752.40
2018-06-18,6719.80
2018-06-17,6460.30
2018-06-16,6505.80
2018-06-15,6410.30
2018-06-14,6647.10
2018-06-13,6312.30
2018-06-12,6558.20
2018-06-11,6885.90
2018-06-10,6775.10
2018-06-09,7515.80
2018-06-08,7622.10
2018-06-07,7697.80
2018-06-06,7661.00
2018-06-05,7631.50
2018-06-04,7504.30
2018-06-03,7729.30
2018-06-02,7646.60
2018-06-01,7530.80
2018-05-31,7502.60
2018-05-30,7400.10
2018-05-29,7467.70
2018-05-28,7119.30
2018-05-27,7366.70
2018-05-26,7361.30
2018-05-25,7477.70
2018-05-24,7592.90
2018-05-23,7512.30
2018-05-22,8006.00
2018-05-21,8403.30
2018-05-20,8529.00
2018-05-19,8245.10
2018-05-18,8245.70
2018-05-17,8063.00
2018-05-16,8344.40
2018-05-15,8477.00
2018-05-14,8674.10
2018-05-13,8693.50
2018-05-12,8459.50
2018-05-11,8408.30
2018-05-10,9025.70
2018-05-09,9319.10
2018-05-08,9196.40
2018-05-07,9431.60
2018-05-06,9656.40
2018-05-05,9853.50
2018-05-04,9708.60
2018-05-03,9749.70
2018-05-02,9243.20
2018-05-01,9074.90
2018-04-30,9245.10
2018-04-29,9415.10
2018-04-28,9352.40
2018-04-27,8940.90
2018-04-26,9287.00
2018-04-25,8873.10
2018-04-24,9645.30
2018-04-23,8952.80
2018-04-22,8806.70
2018-04-21,8923.10
2018-04-20,8867.00
2018-04-19,8290.80
2018-04-18,8178.40
2018-04-17,7908.60
2018-04-16,8070.00
2018-04-15,8363.60
2018-04-14,8004.40
2018-04-13,7887.40
2018-04-12,7926.60
2018-04-11,6962.10
2018-04-10,6854.80
2018-04-09,6781.90
2018-04-08,7030.50
2018-04-07,6905.70
2018-04-06,6624.30
2018-04-05,6782.00
2018-04-04,6808.90
2018-04-03,7424.20
2018-04-02,7068.40
2018-04-01,6825.20
2018-03-31,6938.20
2018-03-30,6853.70
2018-03-29,7129.20
2018-03-28,7954.90
2018-03-27,7801.70
2018-03-26,8143.50
2018-03-25,8473.20
2018-03-24,8547.40
2018-03-23,8916.80
2018-03-22,8726.20
2018-03-21,8905.90
2018-03-20,8912.60
2018-03-19,8616.80
2018-03-18,8201.20
2018-03-17,7874.90
2018-03-16,8289.20
2018-03-15,8264.40
2018-03-14,8210.60
2018-03-13,9154.90
2018-03-12,9137.40
2018-03-11,9529.60
2018-03-10,8762.00
2018-03-09,9217.00
2018-03-08,9300.00
2018-03-07,9902.90
2018-03-06,10675.10
2018-03-05,11330.60
2018-03-04,11416.50
2018-03-03,11402.30
2018-03-02,10827.70
2018-03-01,10904.50
2018-02-28,10333.90
2018-02-27,10594.40
2018-02-26,10285.10
2018-02-25,9585.20
2018-02-24,9704.30
2018-02-23,10170.40
2018-02-22,9841.70
2018-02-21,10473.00
2018-02-20,11238.70
2018-02-19,11169.40
2018-02-18,10398.80
2018-02-17,11073.50
2018-02-16,10178.70
2018-02-15,10037.30
2018-02-14,9476.30
2018-02-13,8539.20
2018-02-12,8903.50
2018-02-11,8081.90
2018-02-10,8559.60
2018-02-09,8699.80
2018-02-08,8164.20
2018-02-07,7594.70
2018-02-06,7701.20
2018-02-05,6938.50
2018-02-04,8222.20
2018-02-03,9241.10
2018-02-02,8893.20
2018-02-01,9181.10
2018-01-31,10265.40
2018-01-30,10166.00
2018-01-29,11244.80
2018-01-28,11795.10
2018-01-27,11467.50
2018-01-26,11118.10
2018-01-25,11203.00
2018-01-24,11452.30
2018-01-23,10903.20
2018-01-22,10864.80
2018-01-21,11594.90
2018-01-20,12858.90
2018-01-19,11580.20
2018-01-18,11245.40
2018-01-17,11192.30
2018-01-16,11362.00
2018-01-15,13697.50
2018-01-14,13695.20
2018-01-13,14292.20
2018-01-12,13886.70
2018-01-11,13535.40
2018-01-10,15043.00
2018-01-09,14778.50
2018-01-08,14976.20
2018-01-07,16228.20
2018-01-06,17172.30
2018-01-05,16954.80
2018-01-04,15180.10
2018-01-03,15156.60
2018-01-02,14754.10
2018-01-01,13444.90
2017-12-31,13850.40
2017-12-30,12531.50
2017-12-29,14392.60
2017-12-28,14398.70
2017-12-27,15416.60
2017-12-26,15756.60
2017-12-25,13833.50
2017-12-24,13790.00
2017-12-23,14396.50
2017-12-22,13665.00
2017-12-21,15632.10
2017-12-20,16462.00
2017-12-19,17523.70
2017-12-18,18972.30
2017-12-17,19065.70
2017-12-16,19345.50
2017-12-15,17604.80
2017-12-14,16467.90
2017-12-13,16286.80
2017-12-12,17083.90
2017-12-11,16732.50
2017-12-10,15059.60
2017-12-09,14843.40
2017-12-08,16047.60
2017-12-07,16850.30
2017-12-06,13749.60
2017-12-05,11667.10
2017-12-04,11623.90
2017-12-03,11246.20
2017-12-02,10912.70
2017-12-01,10861.50
2017-11-30,9946.80
2017-11-29,9837.90
2017-11-28,9906.00
2017-11-27,9733.20
2017-11-26,9318.40
2017-11-25,8754.70
2017-11-24,8200.80
2017-11-23,8013.40
2017-11-22,8234.50
2017-11-21,8100.00
2017-11-20,8244.70
2017-11-19,8042.60
2017-11-18,7780.90
2017-11-17,7700.00
2017-11-16,7853.70
2017-11-15,7283.20
2017-11-14,6597.10
2017-11-13,6522.50
2017-11-12,5878.10
2017-11-11,6339.90
2017-11-10,6565.80
2017-11-09,7129.60
2017-11-08,7444.40
2017-11-07,7102.80
2017-11-06,6959.20
2017-11-05,7389.50
2017-11-04,7363.80
2017-11-03,7152.10
2017-11-02,7024.80
2017-11-01,6737.80
2017-10-31,6451.20
2017-10-30,6124.30
2017-10-29,6147.50
2017-10-28,5726.60
2017-10-27,5764.60
2017-10-26,5887.60
2017-10-25,5734.00
2017-10-24,5513.10
2017-10-23,5903.60
2017-10-22,5982.90
2017-10-21,6006.60
2017-10-20,5993.10
2017-10-19,5698.60
2017-10-18,5575.80
2017-10-17,5598.60
2017-10-16,5759.30
2017-10-15,5688.10
2017-10-14,5824.70
2017-10-13,5637.30
2017-10-12,5432.60
2017-10-11,4824.20
2017-10-10,4763.40
2017-10-09,4777.50
2017-10-08,4611.70
2017-10-07,4435.80
2017-10-06,4371.90
2017-10-05,4321.40
2017-10-04,4218.70
2017-10-03,4314.20
2017-10-02,4401.30
2017-10-01,4403.10
2017-09-30,4360.60
2017-09-29,4172.80
2017-09-28,4195.60
2017-09-27,4212.20
2017-09-26,3892.70
2017-09-25,3932.80
2017-09-24,3667.50
2017-09-23,3788.00
2017-09-22,3600.80
2017-09-21,3617.30
2017-09-20,3882.20
2017-09-19,3908.00
2017-09-18,4100.30
2017-09-17,3689.60
2017-09-16,3698.90
2017-09-15,3713.80
2017-09-14,3243.10
2017-09-13,3870.30
2017-09-12,4158.90
2017-09-11,4217.90
2017-09-10,4245.90
2017-09-09,4335.10
2017-09-08,4326.50
2017-09-07,4635.60
2017-09-06,4618.70
2017-09-05,4409.10
2017-09-04,4267.50
2017-09-03,4612.90
2017-09-02,4573.80
2017-09-01,4921.90
2017-08-31,4735.10
2017-08-30,4583.00
2017-08-29,4597.30
2017-08-28,4390.30
2017-08-27,4345.80
2017-08-26,4352.30
2017-08-25,4364.40
2017-08-24,4318.40
2017-08-23,4141.10
2017-08-22,4089.70
2017-08-21,4005.10
2017-08-20,4066.60
2017-08-19,4150.50
2017-08-18,4105.40
2017-08-17,4278.90
2017-08-16,4387.40
2017-08-15,4161.70
2017-08-14,4327.90
2017-08-13,4062.60
2017-08-12,3871.60
2017-08-11,3654.40
2017-08-10,3425.70
2017-08-09,3348.80
2017-08-08,3429.40
2017-08-07,3401.90
2017-08-06,3232.00
2017-08-05,3262.80
2017-08-04,2878.50
2017-08-03,2810.00
2017-08-02,2720.50
2017-08-01,2747.00
2017-07-31,2883.30
2017-07-30,2766.50
2017-07-29,2733.50
2017-07-28,2806.80
2017-07-27,2691.90
2017-07-26,2559.20
2017-07-25,2582.60
2017-07-24,2763.40
2017-07-23,2756.60
2017-07-22,2836.50
2017-07-21,2675.10
2017-07-20,2866.00
2017-07-19,2282.60
2017-07-18,2320.20
2017-07-17,2233.40
2017-07-16,1914.10
2017-07-15,1975.10
2017-07-14,2234.20
2017-07-13,2362.40
2017-07-12,2403.10
2017-07-11,2324.30
2017-07-10,2344.00
2017-07-09,2511.40
2017-07-08,2564.90
2017-07-07,2513.90
2017-07-06,2614.20
2017-07-05,2627.90
2017-07-04,2617.30
2017-07-03,2572.50
2017-07-02,2536.50
2017-07-01,2424.60
2017-06-30,2480.60
2017-06-29,2558.40
2017-06-28,2577.70
2017-06-27,2583.80
2017-06-26,2446.10
2017-06-25,2541.60
2017-06-24,2590.10
2017-06-23,2710.40
2017-06-22,2722.80
2017-06-21,2677.60
2017-06-20,2754.40
2017-06-19,2616.80
2017-06-18,2539.60
2017-06-17,2655.10
2017-06-16,2508.60
2017-06-15,2442.50
2017-06-14,2467.30
2017-06-13,2713.00
2017-06-12,2656.80
2017-06-11,2973.40
2017-06-10,2900.30
2017-06-09,2811.40
2017-06-08,2798.80
2017-06-07,2691.50
2017-06-06,2870.50
2017-06-05,2705.00
2017-06-04,2524.10
2017-06-03,2545.40
2017-06-02,2492.60
2017-06-01,2412.60
2017-05-31,2303.30
2017-05-30,2192.60
2017-05-29,2278.20
2017-05-28,2189.00
2017-05-27,2052.40
2017-05-26,2244.90
2017-05-25,2307.20
2017-05-24,2445.30
2017-05-23,2272.60
2017-05-22,2124.40
2017-05-21,2044.20
2017-05-20,2040.20
2017-05-19,1962.00
2017-05-18,1881.00
2017-05-17,1801.30
2017-05-16,1729.30
2017-05-15,1708.90
2017-05-14,1772.60
2017-05-13,1763.70
2017-05-12,1686.40
2017-05-11,1819.30
2017-05-10,1752.30
2017-05-09,1697.50
2017-05-08,1664.50
2017-05-07,1554.40
2017-05-06,1545.30
2017-05-05,1507.80
2017-05-04,1516.80
2017-05-03,1485.60
2017-05-02,1445.90
2017-05-01,1415.80
2017-04-30,1351.90
2017-04-29,1336.30
2017-04-28,1329.60
2017-04-27,1332.90
2017-04-26,1286.60
2017-04-25,1264.30
2017-04-24,1248.20
2017-04-23,1249.10
2017-04-22,1240.90
2017-04-21,1249.60
2017-04-20,1238.10
2017-04-19,1215.20
2017-04-18,1206.10
2017-04-17,1194.00
2017-04-16,1176.80
2017-04-15,1177.00
2017-04-14,1177.30
2017-04-13,1176.20
2017-04-12,1212.50
2017-04-11,1220.70
2017-04-10,1206.70
2017-04-09,1204.30
2017-04-08,1180.80
2017-04-07,1190.50
2017-04-06,1188.70
2017-04-05,1129.90
2017-04-04,1141.80
2017-04-03,1147.60
2017-04-02,1097.40
2017-04-01,1086.10
2017-03-31,1079.10
2017-03-30,1037.90
2017-03-29,1041.90
2017-03-28,1044.40
2017-03-27,1045.10
2017-03-26,969.40
2017-03-25,966.30
2017-03-24,939.70
2017-03-23,1035.00
2017-03-22,1044.70
2017-03-21,1121.30
2017-03-20,1047.50
2017-03-19,1022.60
2017-03-18,971.40
2017-03-17,1071.70
2017-03-16,1172.90
2017-03-15,1253.40
2017-03-14,1243.10
2017-03-13,1238.20
2017-03-12,1225.10
2017-03-11,1179.20
2017-03-10,1112.40
2017-03-09,1191.30
2017-03-08,1147.00
2017-03-07,1232.70
2017-03-06,1277.00
2017-03-05,1271.20
2017-03-04,1264.30
2017-03-03,1283.30
2017-03-02,1255.50
2017-03-01,1222.70
2017-02-28,1189.30
2017-02-27,1188.80
2017-02-26,1171.60
2017-02-25,1149.10
2017-02-24,1176.50
2017-02-23,1171.90
2017-02-22,1120.50
2017-02-21,1119.00
2017-02-20,1077.60
2017-02-19,1048.90
2017-02-18,1052.30
2017-02-17,1049.40
2017-02-16,1031.90
2017-02-15,1008.20
2017-02-14,1008.30
2017-02-13,995.40
2017-02-12,996.50
2017-02-11,1008.30
2017-02-10,997.60
2017-02-09,979.00
2017-02-08,1055.50
2017-02-07,1049.60
2017-02-06,1024.70
2017-02-05,1016.10
2017-02-04,1031.80
2017-02-03,1013.00
2017-02-02,1004.00
2017-02-01,982.40
2017-01-31,965.50
2017-01-30,920.70
2017-01-29,914.50
2017-01-28,918.50
2017-01-27,918.00
2017-01-26,915.60
2017-01-25,894.40
2017-01-24,893.80
2017-01-23,921.50
2017-01-22,918.80
2017-01-21,919.80
2017-01-20,892.90
2017-01-19,895.20
2017-01-18,872.00
2017-01-17,899.70
2017-01-16,827.30
2017-01-15,821.20
2017-01-14,819.60
2017-01-13,824.80
2017-01-12,810.10
2017-01-11,785.40
2017-01-10,904.40
2017-01-09,899.80
2017-01-08,900.90
2017-01-07,888.90
2017-01-06,886.20
2017-01-05,989.30
2017-01-04,1135.40
2017-01-03,1033.30
2017-01-02,1017.00
2017-01-01,995.40
2016-12-31,963.40
2016-12-30,959.00
2016-12-29,971.10
2016-12-28,972.20
2016-12-27,925.80
2016-12-26,898.40
2016-12-25,891.10
2016-12-24,891.10
2016-12-23,917.20
2016-12-22,860.20
2016-12-21,829.20
2016-12-20,799.10
2016-12-19,789.80
2016-12-18,789.00
2016-12-17,787.20
2016-12-16,782.00
2016-12-15,775.20
2016-12-14,776.50
2016-12-13,778.70
2016-12-12,778.50
2016-12-11,767.90
2016-12-10,774.00
2016-12-09,770.50
2016-12-08,768.50
2016-12-07,765.60
2016-12-06,758.20
2016-12-05,754.30
2016-12-04,766.40
2016-12-03,764.20
2016-12-02,770.90
2016-12-01,752.60
2016-11-30,742.50
2016-11-29,732.60
2016-11-28,733.30
2016-11-27,729.40
2016-11-26,734.10
2016-11-25,740.40
2016-11-24,735.30
2016-11-23,741.10
2016-11-22,749.30
2016-11-21,736.20
2016-11-20,728.50
2016-11-19,747.90
2016-11-18,747.00
2016-11-17,737.50
2016-11-16,740.30
2016-11-15,711.10
2016-11-14,704.60
2016-11-13,702.00
2016-11-12,704.30
2016-11-11,715.00
2016-11-10,714.60
2016-11-09,721.40
2016-11-08,710.90
2016-11-07,705.40
2016-11-06,709.90
2016-11-05,702.10
2016-11-04,702.10
2016-11-03,684.90
2016-11-02,733.50
2016-11-01,726.80
2016-10-31,698.70
2016-10-30,697.30
2016-10-29,715.00
2016-10-28,686.20
2016-10-27,682.30
2016-10-26,674.70
2016-10-25,651.00
2016-10-24,650.50
2016-10-23,653.00
2016-10-22,655.50
2016-10-21,630.50
2016-10-20,628.30
2016-10-19,629.10
2016-10-18,635.30
2016-10-17,637.40
2016-10-16,640.10
2016-10-15,637.00
2016-10-14,637.90
2016-10-13,635.60
2016-10-12,636.00
2016-10-11,640.50
2016-10-10,617.30
2016-10-09,615.80
2016-10-08,617.70
2016-10-07,616.00
2016-10-06,611.00
2016-10-05,611.80
2016-10-04,609.00
2016-10-03,611.60
2016-10-02,610.70
2016-10-01,613.40
2016-09-30,608.10
2016-09-29,604.70
2016-09-28,604.70
2016-09-27,605.50
2016-09-26,606.50
2016-09-25,601.50
2016-09-24,602.60
2016-09-23,602.90
2016-09-22,595.60
2016-09-21,597.20
2016-09-20,609.20
2016-09-19,609.80
2016-09-18,610.70
2016-09-17,607.10
2016-09-16,607.80
2016-09-15,608.10
2016-09-14,609.50
2016-09-13,608.60
2016-09-12,608.00
2016-09-11,605.60
2016-09-10,624.50
2016-09-09,623.20
2016-09-08,625.60
2016-09-07,613.20
2016-09-06,610.40
2016-09-05,605.80
2016-09-04,609.50
2016-09-03,598.80
2016-09-02,575.30
2016-09-01,572.00
2016-08-31,573.90
2016-08-30,577.30
2016-08-29,574.20
2016-08-28,575.00
2016-08-27,570.30
2016-08-26,579.40
2016-08-25,578.00
2016-08-24,579.70
2016-08-23,583.60
2016-08-22,587.50
2016-08-21,580.70
2016-08-20,582.60
2016-08-19,574.60
2016-08-18,573.40
2016-08-17,572.30
2016-08-16,580.20
2016-08-15,567.00
2016-08-14,569.10
2016-08-13,584.60
2016-08-12,587.10
2016-08-11,587.80
2016-08-10,590.90
2016-08-09,585.30
2016-08-08,589.20
2016-08-07,590.80
2016-08-06,586.50
2016-08-05,574.70
2016-08-04,576.20
2016-08-03,566.40
2016-08-02,513.40
2016-08-01,607.00
2016-07-31,621.90
2016-07-30,654.70
2016-07-29,655.40
2016-07-28,654.10
2016-07-27,654.50
2016-07-26,654.40
2016-07-25,654.00
2016-07-24,659.30
2016-07-23,655.20
2016-07-22,651.10
2016-07-21,664.60
2016-07-20,664.40
2016-07-19,671.10
2016-07-18,670.40
2016-07-17,676.30
2016-07-16,660.70
2016-07-15,664.20
2016-07-14,657.30
2016-07-13,661.20
2016-07-12,670.60
2016-07-11,646.70
2016-07-10,647.10
2016-07-09,651.80
2016-07-08,662.80
2016-07-07,635.30
2016-07-06,672.70
2016-07-05,663.70
2016-07-04,675.20
2016-07-03,661.60
2016-07-02,698.10
2016-07-01,674.60
2016-06-30,670.00
2016-06-29,636.50
2016-06-28,644.90
2016-06-27,644.70
2016-06-26,625.40
2016-06-25,663.50
2016-06-24,656.90
2016-06-23,620.80
2016-06-22,590.60
2016-06-21,667.40
2016-06-20,734.00
2016-06-19,761.00
2016-06-18,753.80
2016-06-17,743.90
2016-06-16,761.20
2016-06-15,690.80
2016-06-14,685.10
2016-06-13,700.10
2016-06-12,666.50
2016-06-11,591.60
2016-06-10,577.90
2016-06-09,574.70
2016-06-08,580.50
2016-06-07,575.60
2016-06-06,583.60
2016-06-05,574.90
2016-06-04,572.00
2016-06-03,567.00
2016-06-02,537.10
2016-06-01,537.40
2016-05-31,528.90
2016-05-30,532.30
2016-05-29,516.00
2016-05-28,524.20
2016-05-27,474.00
2016-05-26,453.30
2016-05-25,449.80
2016-05-24,446.10
2016-05-23,443.70
2016-05-22,439.60
2016-05-21,443.60
2016-05-20,442.10
2016-05-19,442.70
2016-05-18,454.20
2016-05-17,453.30
2016-05-16,454.90
2016-05-15,458.10
2016-05-14,456.40
2016-05-13,455.40
2016-05-12,454.40
2016-05-11,452.50
2016-05-10,449.40
2016-05-09,460.40
2016-05-08,457.90
2016-05-07,458.50
2016-05-06,459.60
2016-05-05,448.10
2016-05-04,445.80
2016-05-03,450.30
2016-05-02,444.20
2016-05-01,452.20
2016-04-30,448.50
2016-04-29,455.00
2016-04-28,448.50
2016-04-27,447.00
2016-04-26,466.00
2016-04-25,461.70
2016-04-24,457.60
2016-04-23,450.10
2016-04-22,445.30
2016-04-21,449.30
2016-04-20,441.20
2016-04-19,434.90
2016-04-18,427.70
2016-04-17,426.30
2016-04-16,430.00
2016-04-15,428.70
2016-04-14,424.00
2016-04-13,423.50
2016-04-12,424.70
2016-04-11,421.40
2016-04-10,420.30
2016-04-09,418.00
2016-04-08,417.70
2016-04-07,420.10
2016-04-06,421.30
2016-04-05,422.10
2016-04-04,419.30
2016-04-03,419.10
2016-04-02,418.50
2016-04-01,415.60
2016-03-31,415.70
2016-03-30,412.40
2016-03-29,415.00
2016-03-28,422.20
2016-03-27,424.60
2016-03-26,416.50
2016-03-25,415.70
2016-03-24,414.70
2016-03-23,417.00
2016-03-22,416.20
2016-03-21,411.10
2016-03-20,411.50
2016-03-19,408.70
2016-03-18,408.20
2016-03-17,418.20
2016-03-16,415.90
2016-03-15,415.10
2016-03-14,414.30
2016-03-13,412.40
2016-03-12,410.40
2016-03-11,419.10
2016-03-10,415.80
2016-03-09,412.80
2016-03-08,411.90
2016-03-07,414.90
2016-03-06,406.00
2016-03-05,399.00
2016-03-04,409.50
2016-03-03,419.60
2016-03-02,425.40
2016-03-01,434.00
2016-02-29,436.20
2016-02-28,432.50
2016-02-27,431.30
2016-02-26,427.30
2016-02-25,423.50
2016-02-24,422.70
2016-02-23,419.90
2016-02-22,437.80
2016-02-21,437.90
2016-02-20,440.10
2016-02-19,420.00
2016-02-18,421.40
2016-02-17,417.10
2016-02-16,406.40
2016-02-15,401.10
2016-02-14,405.50
2016-02-13,390.10
2016-02-12,384.00
2016-02-11,379.50
2016-02-10,381.90
2016-02-09,375.30
2016-02-08,372.60
2016-02-07,377.90
2016-02-06,376.70
2016-02-05,386.50
2016-02-04,390.60
2016-02-03,368.00
2016-02-02,373.90
2016-02-01,372.20
2016-01-31,369.80
2016-01-30,377.80
2016-01-29,380.30
2016-01-28,379.70
2016-01-27,395.00
2016-01-26,389.80
2016-01-25,392.80
2016-01-24,402.10
2016-01-23,388.60
2016-01-22,382.60
2016-01-21,410.20
2016-01-20,414.60
2016-01-19,379.50
2016-01-18,384.40
2016-01-17,382.50
2016-01-16,385.00
2016-01-15,372.30
2016-01-14,429.10
2016-01-13,432.20
2016-01-12,445.00
2016-01-11,447.70
2016-01-10,446.20
2016-01-09,448.30
2016-01-08,452.90
2016-01-07,457.00
2016-01-06,430.80
2016-01-05,431.20
2016-01-04,433.30
2016-01-03,430.70
2016-01-02,433.70
2016-01-01,434.00
2015-12-31,430.00
2015-12-30,427.10
2015-12-29,431.90
2015-12-28,421.80
2015-12-27,422.40
2015-12-26,415.40
2015-12-25,454.00
2015-12-24,453.00
2015-12-23,442.40
2015-12-22,437.00
2015-12-21,437.60
2015-12-20,441.80
2015-12-19,461.20
2015-12-18,463.20
2015-12-17,455.50
2015-12-16,454.00
2015-12-15,462.60
2015-12-14,442.00
2015-12-13,434.70
2015-12-12,432.30
